1 download 154384
1 download 186094
1 download 202883
1 download 23463
1 download 29618
1 download 30316
1 download 30952
1 download 30954
1 download 38411
1 download 39558
1 download 39560
1 download 42116
1 download 53633
1 download 55565
1 download 87028
1 download 95955
1 testset 213610
1 testset 29301
1 testset 30062
1 testset 33082
1 testset 49147
2 taste_buddy 00946 2.000000
2 taste_buddy 00606 2.000000
2 taste_buddy 00192 2.000000
2 taste_buddy 00139 2.000000
2 taste_buddy 00363 2.000000
2 taste_buddy 00632 2.000000
2 taste_buddy 00364 2.000000
2 taste_buddy 00585 1.000000
2 taste_buddy 00572 1.000000
2 taste_buddy 00970 1.000000
2 taste_buddy 00866 1.000000
2 taste_buddy 00318 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00459 1.000000
2 taste_buddy 00829 1.000000
2 taste_buddy 00377 1.000000
2 taste_buddy 00804 1.000000
2 taste_buddy 00375 1.000000
2 taste_buddy 00820 1.000000
2 taste_buddy 00686 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00548 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00605 1.000000
2 taste_buddy 00604 1.000000
2 taste_buddy 00096 1.000000
2 taste_buddy 00554 1.000000
2 taste_buddy 00112 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00138 1.000000
2 taste_buddy 00032 1.000000
2 taste_buddy 00835 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00651 1.000000
2 taste_buddy 00583 1.000000
2 taste_buddy 00938 1.000000
2 taste_buddy 00170 1.000000
2 taste_buddy 00360 1.000000
2 taste_buddy 00362 1.000000
2 taste_buddy 00504 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00989 1.000000
2 taste_buddy 00469 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00309 1.000000
2 taste_buddy 00085 1.000000
2 taste_buddy 00635 1.000000
2 taste_buddy 00616 1.000000
2 taste_buddy 00305 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00639 1.000000
2 taste_buddy 00386 1.000000
2 taste_buddy 00488 1.000000
2 taste_buddy 00327 1.000000
2 taste_buddy 00880 1.000000
2 taste_buddy 00222 1.000000
2 taste_buddy 00044 1.000000
