1 download 101859
1 download 321101
1 download 348108
1 download 358007
1 download 384438
1 download 400521
1 download 423799
1 download 58059
1 testset 35148
1 testset 374188
1 testset 95
2 taste_buddy 00897 1.000000
2 taste_buddy 00600 1.000000
2 taste_buddy 00618 1.000000
2 taste_buddy 00743 1.000000
2 taste_buddy 00704 1.000000
2 taste_buddy 00020 1.000000
2 taste_buddy 00888 1.000000
2 taste_buddy 00876 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00521 1.000000
2 taste_buddy 00655 1.000000
2 taste_buddy 00536 1.000000
2 taste_buddy 00510 1.000000
