1 download 108628
1 download 121766
1 download 126262
1 download 144134
1 download 206635
1 download 262244
1 download 29386
1 download 353316
1 download 35826
1 download 72600
1 download 80280
1 download 81449
1 testset 1630
1 testset 325791
1 testset 41034
1 testset 94363
2 taste_buddy 00418 2.000000
2 taste_buddy 00342 2.000000
2 taste_buddy 00702 2.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00715 1.000000
2 taste_buddy 00969 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00357 1.000000
2 taste_buddy 00817 1.000000
2 taste_buddy 00431 1.000000
2 taste_buddy 00600 1.000000
2 taste_buddy 00098 1.000000
2 taste_buddy 00622 1.000000
2 taste_buddy 00575 1.000000
2 taste_buddy 00552 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00979 1.000000
2 taste_buddy 00952 1.000000
2 taste_buddy 00877 1.000000
2 taste_buddy 00545 1.000000
2 taste_buddy 00886 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00426 1.000000
2 taste_buddy 00917 1.000000
2 taste_buddy 00447 1.000000
2 taste_buddy 00617 1.000000
2 taste_buddy 00610 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00442 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00168 1.000000
2 taste_buddy 00027 1.000000
2 taste_buddy 00106 1.000000
2 taste_buddy 00103 1.000000
