1 download 110803
1 download 129209
1 download 136837
1 download 141363
1 download 151967
1 download 153551
1 download 154384
1 download 160008
1 download 30347
1 download 32051
1 download 32443
1 download 40867
1 download 43229
1 download 43726
1 download 46546
1 download 56758
1 download 58527
1 download 68620
1 download 75563
1 download 79297
1 testset 100213
1 testset 153569
1 testset 29683
1 testset 30457
1 testset 32350
2 taste_buddy 00201 3.000000
2 taste_buddy 00477 2.000000
2 taste_buddy 00651 2.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00966 1.000000
2 taste_buddy 00847 1.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00727 1.000000
2 taste_buddy 00563 1.000000
2 taste_buddy 00995 1.000000
2 taste_buddy 00926 1.000000
2 taste_buddy 00829 1.000000
2 taste_buddy 00704 1.000000
2 taste_buddy 00378 1.000000
2 taste_buddy 00683 1.000000
2 taste_buddy 00729 1.000000
2 taste_buddy 00375 1.000000
2 taste_buddy 00513 1.000000
2 taste_buddy 00435 1.000000
2 taste_buddy 00684 1.000000
2 taste_buddy 00602 1.000000
2 taste_buddy 00627 1.000000
2 taste_buddy 00815 1.000000
2 taste_buddy 00880 1.000000
2 taste_buddy 00459 1.000000
2 taste_buddy 00609 1.000000
2 taste_buddy 00316 1.000000
2 taste_buddy 00525 1.000000
2 taste_buddy 00611 1.000000
2 taste_buddy 00135 1.000000
2 taste_buddy 00454 1.000000
2 taste_buddy 00114 1.000000
2 taste_buddy 00367 1.000000
2 taste_buddy 00139 1.000000
2 taste_buddy 00565 1.000000
2 taste_buddy 00835 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00632 1.000000
2 taste_buddy 00794 1.000000
2 taste_buddy 00958 1.000000
2 taste_buddy 00956 1.000000
2 taste_buddy 00859 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00520 1.000000
2 taste_buddy 00327 1.000000
2 taste_buddy 00938 1.000000
2 taste_buddy 00064 1.000000
2 taste_buddy 00408 1.000000
2 taste_buddy 00503 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00718 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00584 1.000000
2 taste_buddy 00585 1.000000
2 taste_buddy 00635 1.000000
2 taste_buddy 00779 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00714 1.000000
2 taste_buddy 00068 1.000000
2 taste_buddy 00488 1.000000
2 taste_buddy 00245 1.000000
2 taste_buddy 00268 1.000000
2 taste_buddy 00527 1.000000
