1 download 119437
1 download 120268
1 download 15206
1 download 29255
1 download 30941
1 download 32708
1 download 35249
1 download 45356
1 download 45488
1 download 50350
1 download 52139
1 download 74678
1 testset 133114
1 testset 30972
1 testset 35869
2 taste_buddy 00158 2.000000
2 taste_buddy 00270 2.000000
2 taste_buddy 00205 2.000000
2 taste_buddy 00841 1.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00945 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00667 1.000000
2 taste_buddy 00172 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00695 1.000000
2 taste_buddy 00855 1.000000
2 taste_buddy 00839 1.000000
2 taste_buddy 00324 1.000000
2 taste_buddy 00400 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00260 1.000000
2 taste_buddy 00248 1.000000
2 taste_buddy 00032 1.000000
