1 download 138001
1 download 175310
1 download 184915
1 download 21305
1 download 281361
1 download 285575
1 download 385298
1 download 468330
1 download 477498
1 download 498454
1 download 72911
1 download 89399
1 testset 102255
1 testset 3644
1 testset 461983
2 taste_buddy 00210 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00753 1.000000
2 taste_buddy 00704 1.000000
2 taste_buddy 00372 1.000000
2 taste_buddy 00871 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00020 1.000000
2 taste_buddy 00612 1.000000
2 taste_buddy 00542 1.000000
2 taste_buddy 00232 1.000000
2 taste_buddy 00431 1.000000
2 taste_buddy 00362 1.000000
2 taste_buddy 00293 1.000000
2 taste_buddy 00364 1.000000
2 taste_buddy 00057 1.000000
