1 download 107658
1 download 30188
1 download 30896
1 download 35243
1 download 36793
1 download 45360
1 download 47956
1 download 59311
1 download 66340
1 download 68708
1 download 69579
1 download 73667
1 download 76374
1 download 80680
1 download 80694
1 download 92568
1 testset 30873
1 testset 33404
1 testset 47646
1 testset 53332
1 testset 77437
2 taste_buddy 00704 3.000000
2 taste_buddy 00542 2.000000
2 taste_buddy 00808 2.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00847 1.000000
2 taste_buddy 00848 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00412 1.000000
2 taste_buddy 00721 1.000000
2 taste_buddy 00925 1.000000
2 taste_buddy 00199 1.000000
2 taste_buddy 00768 1.000000
2 taste_buddy 00766 1.000000
2 taste_buddy 00238 1.000000
2 taste_buddy 00257 1.000000
2 taste_buddy 00057 1.000000
2 taste_buddy 00959 1.000000
2 taste_buddy 00520 1.000000
2 taste_buddy 00322 1.000000
2 taste_buddy 00893 1.000000
2 taste_buddy 00750 1.000000
2 taste_buddy 00646 1.000000
2 taste_buddy 00610 1.000000
2 taste_buddy 00221 1.000000
