1 download 263112
1 download 366531
1 download 372733
1 download 400521
1 download 467201
1 download 468330
1 download 469364
1 download 474837
1 download 488617
1 download 492534
1 testset 186747
1 testset 30301
1 testset 382779
2 taste_buddy 00699 2.000000
2 taste_buddy 00875 2.000000
2 taste_buddy 00362 2.000000
2 taste_buddy 00862 1.000000
2 taste_buddy 00276 1.000000
2 taste_buddy 00888 1.000000
2 taste_buddy 00981 1.000000
2 taste_buddy 00631 1.000000
2 taste_buddy 00407 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00662 1.000000
2 taste_buddy 00758 1.000000
2 taste_buddy 00313 1.000000
2 taste_buddy 00947 1.000000
2 taste_buddy 00403 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00117 1.000000
2 taste_buddy 00289 1.000000
2 taste_buddy 00628 1.000000
2 taste_buddy 00102 1.000000
