1 download 417007
1 download 462244
1 download 47762
1 download 485547
1 download 485857
1 download 492761
1 download 499847
1 download 504183
1 download 513829
1 testset 460831
1 testset 485562
1 testset 514011
2 taste_buddy 00875 2.000000
2 taste_buddy 00313 2.000000
2 taste_buddy 00895 1.000000
2 taste_buddy 00588 1.000000
2 taste_buddy 00565 1.000000
2 taste_buddy 00947 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00470 1.000000
2 taste_buddy 00407 1.000000
2 taste_buddy 00358 1.000000
2 taste_buddy 00293 1.000000
