1 download 105810
1 download 144199
1 download 14628
1 download 154384
1 download 184645
1 download 199116
1 download 229897
1 download 256849
1 download 271929
1 download 29336
1 download 32085
1 download 352859
1 download 354320
1 download 355368
1 download 359203
1 download 366887
1 download 392398
1 download 39514
1 download 435286
1 download 49684
1 download 50345
1 testset 30301
1 testset 321009
1 testset 34273
1 testset 37008
1 testset 375262
1 testset 58232
2 taste_buddy 00607 4.000000
2 taste_buddy 00940 2.000000
2 taste_buddy 00641 2.000000
2 taste_buddy 00602 2.000000
2 taste_buddy 00318 2.000000
2 taste_buddy 00763 2.000000
2 taste_buddy 00904 1.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00903 1.000000
2 taste_buddy 00968 1.000000
2 taste_buddy 00945 1.000000
2 taste_buddy 00829 1.000000
2 taste_buddy 00921 1.000000
2 taste_buddy 00604 1.000000
2 taste_buddy 00454 1.000000
2 taste_buddy 00453 1.000000
2 taste_buddy 00335 1.000000
2 taste_buddy 00593 1.000000
2 taste_buddy 00119 1.000000
2 taste_buddy 00051 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00054 1.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00975 1.000000
2 taste_buddy 00211 1.000000
2 taste_buddy 00870 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00876 1.000000
2 taste_buddy 00651 1.000000
2 taste_buddy 00913 1.000000
2 taste_buddy 00743 1.000000
2 taste_buddy 00364 1.000000
2 taste_buddy 00329 1.000000
2 taste_buddy 00280 1.000000
2 taste_buddy 00071 1.000000
2 taste_buddy 00894 1.000000
2 taste_buddy 00064 1.000000
2 taste_buddy 00449 1.000000
2 taste_buddy 00585 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00712 1.000000
2 taste_buddy 00610 1.000000
2 taste_buddy 00674 1.000000
2 taste_buddy 00227 1.000000
