1 download 104326
1 download 106325
1 download 107860
1 download 108412
1 download 113368
1 download 126351
1 download 29500
1 download 32155
1 download 40004
1 download 41275
1 download 47257
1 download 60753
1 download 6201
1 download 646401
1 download 68409
1 download 71040
1 download 7608
1 download 76811
1 download 77591
1 download 79540
1 download 80656
1 download 9253
1 testset 282492
1 testset 42986
1 testset 50108
1 testset 50653
1 testset 62704
1 testset 75707
2 taste_buddy 00685 4.000000
2 taste_buddy 00477 2.000000
2 taste_buddy 00373 2.000000
2 taste_buddy 00150 2.000000
2 taste_buddy 00444 2.000000
2 taste_buddy 00228 2.000000
2 taste_buddy 00964 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00353 1.000000
2 taste_buddy 00683 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00625 1.000000
2 taste_buddy 00198 1.000000
2 taste_buddy 00606 1.000000
2 taste_buddy 00457 1.000000
2 taste_buddy 00577 1.000000
2 taste_buddy 00763 1.000000
2 taste_buddy 00391 1.000000
2 taste_buddy 00116 1.000000
2 taste_buddy 00544 1.000000
2 taste_buddy 00252 1.000000
2 taste_buddy 00791 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00973 1.000000
2 taste_buddy 00959 1.000000
2 taste_buddy 00796 1.000000
2 taste_buddy 00955 1.000000
2 taste_buddy 00771 1.000000
2 taste_buddy 00342 1.000000
2 taste_buddy 00325 1.000000
2 taste_buddy 00527 1.000000
2 taste_buddy 00657 1.000000
2 taste_buddy 00361 1.000000
2 taste_buddy 00772 1.000000
2 taste_buddy 00205 1.000000
2 taste_buddy 00089 1.000000
2 taste_buddy 00750 1.000000
2 taste_buddy 00147 1.000000
2 taste_buddy 00077 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00300 1.000000
2 taste_buddy 00007 1.000000
2 taste_buddy 00991 1.000000
2 taste_buddy 00710 1.000000
2 taste_buddy 00480 1.000000
2 taste_buddy 00225 1.000000
2 taste_buddy 00094 1.000000
2 taste_buddy 00128 1.000000
2 taste_buddy 00486 1.000000
