1 download 169927
1 download 30086
1 download 31503
1 download 32163
1 download 34515
1 download 35459
1 download 38380
1 download 41667
1 download 43432
1 download 43434
1 download 43438
1 download 43442
1 download 43443
1 download 43446
1 download 58584
1 testset 32153
1 testset 32446
1 testset 33309
1 testset 43439
2 taste_buddy 00943 2.000000
2 taste_buddy 00860 2.000000
2 taste_buddy 00597 2.000000
2 taste_buddy 00602 2.000000
2 taste_buddy 00216 2.000000
2 taste_buddy 00658 1.000000
2 taste_buddy 00841 1.000000
2 taste_buddy 00944 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00645 1.000000
2 taste_buddy 00414 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00800 1.000000
2 taste_buddy 00072 1.000000
2 taste_buddy 00988 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00590 1.000000
2 taste_buddy 00314 1.000000
2 taste_buddy 00608 1.000000
2 taste_buddy 00110 1.000000
2 taste_buddy 00172 1.000000
2 taste_buddy 00054 1.000000
2 taste_buddy 00852 1.000000
2 taste_buddy 00206 1.000000
2 taste_buddy 00438 1.000000
2 taste_buddy 00545 1.000000
2 taste_buddy 00340 1.000000
2 taste_buddy 00918 1.000000
2 taste_buddy 00406 1.000000
2 taste_buddy 00935 1.000000
2 taste_buddy 00548 1.000000
2 taste_buddy 00505 1.000000
2 taste_buddy 00739 1.000000
2 taste_buddy 00592 1.000000
2 taste_buddy 00720 1.000000
2 taste_buddy 00065 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00447 1.000000
2 taste_buddy 00715 1.000000
2 taste_buddy 00353 1.000000
2 taste_buddy 00208 1.000000
2 taste_buddy 00261 1.000000
2 taste_buddy 00381 1.000000
2 taste_buddy 00713 1.000000
