1 download 238771
1 download 261856
1 download 30317
1 download 32693
1 download 356199
1 download 37481
1 download 40331
1 download 62515
1 download 72618
1 download 90444
1 testset 29753
1 testset 36254
1 testset 65337
2 taste_buddy 00860 1.000000
2 taste_buddy 00515 1.000000
2 taste_buddy 00373 1.000000
2 taste_buddy 00681 1.000000
2 taste_buddy 00199 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00315 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00112 1.000000
2 taste_buddy 00054 1.000000
2 taste_buddy 00253 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00690 1.000000
2 taste_buddy 00857 1.000000
2 taste_buddy 00958 1.000000
2 taste_buddy 00546 1.000000
2 taste_buddy 00187 1.000000
2 taste_buddy 00541 1.000000
2 taste_buddy 00525 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00507 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00619 1.000000
2 taste_buddy 00305 1.000000
2 taste_buddy 00456 1.000000
2 taste_buddy 00122 1.000000
2 taste_buddy 00609 1.000000
2 taste_buddy 00486 1.000000
