1 download 131618
1 download 133795
1 download 183086
1 download 218402
1 download 220932
1 download 223947
1 download 259754
1 download 29394
1 download 32497
1 download 33291
1 download 38217
1 download 51025
1 testset 173375
1 testset 264228
1 testset 34266
1 testset 45461
2 taste_buddy 00273 3.000000
2 taste_buddy 00384 2.000000
2 taste_buddy 00039 2.000000
2 taste_buddy 00528 2.000000
2 taste_buddy 00517 2.000000
2 taste_buddy 00461 2.000000
2 taste_buddy 00830 2.000000
2 taste_buddy 00635 2.000000
2 taste_buddy 00248 2.000000
2 taste_buddy 00726 1.000000
2 taste_buddy 00559 1.000000
2 taste_buddy 00318 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00553 1.000000
2 taste_buddy 00396 1.000000
2 taste_buddy 00390 1.000000
2 taste_buddy 00491 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00856 1.000000
2 taste_buddy 00692 1.000000
2 taste_buddy 00858 1.000000
2 taste_buddy 00469 1.000000
2 taste_buddy 00919 1.000000
2 taste_buddy 00751 1.000000
2 taste_buddy 00614 1.000000
2 taste_buddy 00302 1.000000
2 taste_buddy 00380 1.000000
2 taste_buddy 00462 1.000000
2 taste_buddy 00389 1.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00901 1.000000
2 taste_buddy 00903 1.000000
2 taste_buddy 00865 1.000000
2 taste_buddy 00862 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00661 1.000000
2 taste_buddy 00332 1.000000
2 taste_buddy 00330 1.000000
2 taste_buddy 00981 1.000000
2 taste_buddy 00139 1.000000
2 taste_buddy 00324 1.000000
2 taste_buddy 00284 1.000000
2 taste_buddy 00772 1.000000
2 taste_buddy 00448 1.000000
2 taste_buddy 00774 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00447 1.000000
2 taste_buddy 00674 1.000000
2 taste_buddy 00208 1.000000
2 taste_buddy 00040 1.000000
2 taste_buddy 00042 1.000000
2 taste_buddy 00128 1.000000
2 taste_buddy 00965 1.000000
2 taste_buddy 00968 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00597 1.000000
2 taste_buddy 00881 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00763 1.000000
2 taste_buddy 00112 1.000000
2 taste_buddy 00058 1.000000
2 taste_buddy 00955 1.000000
2 taste_buddy 00340 1.000000
2 taste_buddy 00346 1.000000
2 taste_buddy 00347 1.000000
2 taste_buddy 00183 1.000000
2 taste_buddy 00349 1.000000
2 taste_buddy 00189 1.000000
2 taste_buddy 00894 1.000000
2 taste_buddy 00711 1.000000
2 taste_buddy 00589 1.000000
2 taste_buddy 00715 1.000000
2 taste_buddy 00465 1.000000
2 taste_buddy 00464 1.000000
2 taste_buddy 00266 1.000000
2 taste_buddy 00260 1.000000
2 taste_buddy 00263 1.000000
2 taste_buddy 00106 1.000000
2 taste_buddy 00941 1.000000
2 taste_buddy 00378 1.000000
2 taste_buddy 00442 1.000000
2 taste_buddy 00071 1.000000
2 taste_buddy 00623 1.000000
2 taste_buddy 00572 1.000000
2 taste_buddy 00839 1.000000
2 taste_buddy 00406 1.000000
2 taste_buddy 00364 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00739 1.000000
2 taste_buddy 00632 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00561 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00003 1.000000
2 taste_buddy 00162 1.000000
2 taste_buddy 00485 1.000000
2 taste_buddy 00008 1.000000
2 taste_buddy 00486 1.000000
