1 download 448725
1 download 467025
1 download 485546
1 download 505200
1 download 506966
1 download 521064
1 download 528812
1 download 529824
1 download 547218
1 testset 468668
1 testset 504090
1 testset 505369
2 taste_buddy 00051 2.000000
2 taste_buddy 00875 2.000000
2 taste_buddy 00596 1.000000
2 taste_buddy 00994 1.000000
2 taste_buddy 00588 1.000000
2 taste_buddy 00707 1.000000
2 taste_buddy 00293 1.000000
2 taste_buddy 00313 1.000000
2 taste_buddy 00947 1.000000
2 taste_buddy 00401 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00384 1.000000
2 taste_buddy 00263 1.000000
2 taste_buddy 00050 1.000000
2 taste_buddy 00820 1.000000
2 taste_buddy 00687 1.000000
2 taste_buddy 00047 1.000000
