1 download 29345
1 download 29382
1 download 35042
1 download 35658
1 download 36776
1 download 39846
1 download 46030
1 download 51908
1 download 53332
1 download 55313
1 download 72937
1 download 72943
1 testset 32106
1 testset 38493
1 testset 57560
1 testset 88280
2 taste_buddy 00790 2.000000
2 taste_buddy 00828 1.000000
2 taste_buddy 00537 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00539 1.000000
2 taste_buddy 00927 1.000000
2 taste_buddy 00801 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00988 1.000000
2 taste_buddy 00458 1.000000
2 taste_buddy 00764 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00761 1.000000
2 taste_buddy 00236 1.000000
2 taste_buddy 00835 1.000000
2 taste_buddy 00691 1.000000
2 taste_buddy 00950 1.000000
2 taste_buddy 00185 1.000000
2 taste_buddy 00322 1.000000
2 taste_buddy 00420 1.000000
2 taste_buddy 00306 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00248 1.000000
2 taste_buddy 00454 1.000000
