1 download 1702
1 download 205157
1 download 219524
1 download 231685
1 download 248665
1 download 249762
1 download 249877
1 download 263114
1 download 266088
1 download 266448
1 download 267811
1 download 291308
1 download 303203
1 download 50580
1 download 75448
1 testset 204351
1 testset 228667
1 testset 266075
1 testset 291322
2 taste_buddy 00369 5.000000
2 taste_buddy 00359 3.000000
2 taste_buddy 00837 2.000000
2 taste_buddy 00284 2.000000
2 taste_buddy 00769 2.000000
2 taste_buddy 00507 2.000000
2 taste_buddy 00615 2.000000
2 taste_buddy 00224 2.000000
2 taste_buddy 00972 1.000000
2 taste_buddy 00197 1.000000
2 taste_buddy 00730 1.000000
2 taste_buddy 00518 1.000000
2 taste_buddy 00686 1.000000
2 taste_buddy 00624 1.000000
2 taste_buddy 00096 1.000000
2 taste_buddy 00609 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00035 1.000000
2 taste_buddy 00257 1.000000
2 taste_buddy 00031 1.000000
2 taste_buddy 00851 1.000000
2 taste_buddy 00342 1.000000
2 taste_buddy 00341 1.000000
2 taste_buddy 00819 1.000000
2 taste_buddy 00817 1.000000
2 taste_buddy 00424 1.000000
2 taste_buddy 00207 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00566 1.000000
2 taste_buddy 00460 1.000000
2 taste_buddy 00080 1.000000
2 taste_buddy 00008 1.000000
2 taste_buddy 00402 1.000000
2 taste_buddy 00029 1.000000
2 taste_buddy 00042 1.000000
