1 download 139233
1 download 157590
1 download 22305
1 download 30199
1 download 30708
1 download 30713
1 download 34225
1 download 35830
1 download 37341
1 download 37646
1 download 43918
1 download 46343
1 download 50341
1 download 51987
1 download 52194
1 download 5911
1 testset 29381
1 testset 30334
1 testset 30709
1 testset 32477
2 taste_buddy 00922 2.000000
2 taste_buddy 00184 2.000000
2 taste_buddy 00145 2.000000
2 taste_buddy 00716 2.000000
2 taste_buddy 00380 2.000000
2 taste_buddy 00905 1.000000
2 taste_buddy 00781 1.000000
2 taste_buddy 00357 1.000000
2 taste_buddy 00353 1.000000
2 taste_buddy 00647 1.000000
2 taste_buddy 00413 1.000000
2 taste_buddy 00410 1.000000
2 taste_buddy 00028 1.000000
2 taste_buddy 00472 1.000000
2 taste_buddy 00517 1.000000
2 taste_buddy 00729 1.000000
2 taste_buddy 00821 1.000000
2 taste_buddy 00639 1.000000
2 taste_buddy 00649 1.000000
2 taste_buddy 00008 1.000000
2 taste_buddy 00747 1.000000
2 taste_buddy 00606 1.000000
2 taste_buddy 00098 1.000000
2 taste_buddy 00333 1.000000
2 taste_buddy 00985 1.000000
2 taste_buddy 00986 1.000000
2 taste_buddy 00767 1.000000
2 taste_buddy 00092 1.000000
2 taste_buddy 00196 1.000000
2 taste_buddy 00113 1.000000
2 taste_buddy 00394 1.000000
2 taste_buddy 00110 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00115 1.000000
2 taste_buddy 00272 1.000000
2 taste_buddy 00230 1.000000
2 taste_buddy 00236 1.000000
2 taste_buddy 00494 1.000000
2 taste_buddy 00810 1.000000
2 taste_buddy 00720 1.000000
2 taste_buddy 00872 1.000000
2 taste_buddy 00952 1.000000
2 taste_buddy 00950 1.000000
2 taste_buddy 00185 1.000000
2 taste_buddy 00143 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00321 1.000000
2 taste_buddy 00818 1.000000
2 taste_buddy 00661 1.000000
2 taste_buddy 00409 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00916 1.000000
2 taste_buddy 00739 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00248 1.000000
2 taste_buddy 00891 1.000000
2 taste_buddy 00670 1.000000
2 taste_buddy 00200 1.000000
2 taste_buddy 00610 1.000000
2 taste_buddy 00476 1.000000
2 taste_buddy 00049 1.000000
2 taste_buddy 00242 1.000000
2 taste_buddy 00384 1.000000
2 taste_buddy 00097 1.000000
2 taste_buddy 00654 1.000000
2 taste_buddy 00042 1.000000
2 taste_buddy 00225 1.000000
2 taste_buddy 00484 1.000000
