1 download 29620
1 download 35863
1 download 35869
1 download 36511
1 download 39380
1 download 41632
1 download 41633
1 download 41635
1 download 41636
1 download 41637
1 download 41638
1 download 41642
1 download 41643
1 download 41644
1 download 42758
1 download 52357
1 download 67607
1 download 82995
1 download 98969
1 testset 37335
1 testset 43124
1 testset 57442
1 testset 71399
1 testset 80732
2 taste_buddy 00295 6.000000
2 taste_buddy 00886 3.000000
2 taste_buddy 00783 2.000000
2 taste_buddy 00251 2.000000
2 taste_buddy 00855 2.000000
2 taste_buddy 00488 2.000000
2 taste_buddy 00849 1.000000
2 taste_buddy 00945 1.000000
2 taste_buddy 00516 1.000000
2 taste_buddy 00431 1.000000
2 taste_buddy 00374 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00988 1.000000
2 taste_buddy 00764 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00179 1.000000
2 taste_buddy 00133 1.000000
2 taste_buddy 00978 1.000000
2 taste_buddy 00035 1.000000
2 taste_buddy 00172 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00973 1.000000
2 taste_buddy 00831 1.000000
2 taste_buddy 00956 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00288 1.000000
2 taste_buddy 00913 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00893 1.000000
2 taste_buddy 00141 1.000000
2 taste_buddy 00037 1.000000
2 taste_buddy 00927 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00148 1.000000
2 taste_buddy 00638 1.000000
2 taste_buddy 00208 1.000000
2 taste_buddy 00405 1.000000
2 taste_buddy 00454 1.000000
