1 download 102443
1 download 131202
1 download 29340
1 download 33042
1 download 34841
1 download 34846
1 download 35492
1 download 35499
1 download 35503
1 download 35647
1 download 41613
1 download 43424
1 download 44657
1 download 454852
1 download 49246
1 download 53551
1 download 54097
1 download 64566
1 download 71750
1 download 86983
1 testset 101616
1 testset 123742
1 testset 134629
1 testset 30069
1 testset 30077
1 testset 53361
2 taste_buddy 00969 3.000000
2 taste_buddy 00039 3.000000
2 taste_buddy 00074 2.000000
2 taste_buddy 00598 2.000000
2 taste_buddy 00176 2.000000
2 taste_buddy 00266 2.000000
2 taste_buddy 00654 2.000000
2 taste_buddy 00720 1.000000
2 taste_buddy 00473 1.000000
2 taste_buddy 00431 1.000000
2 taste_buddy 00265 1.000000
2 taste_buddy 00592 1.000000
2 taste_buddy 00550 1.000000
2 taste_buddy 00665 1.000000
2 taste_buddy 00195 1.000000
2 taste_buddy 00239 1.000000
2 taste_buddy 00108 1.000000
2 taste_buddy 00342 1.000000
2 taste_buddy 00652 1.000000
2 taste_buddy 00346 1.000000
2 taste_buddy 00345 1.000000
2 taste_buddy 00363 1.000000
2 taste_buddy 00933 1.000000
2 taste_buddy 00896 1.000000
2 taste_buddy 00143 1.000000
2 taste_buddy 00632 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00716 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00387 1.000000
2 taste_buddy 00007 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00128 1.000000
