1 download 102279
1 download 102816
1 download 16073
1 download 29611
1 download 301842
1 download 35401
1 download 49505
1 download 61444
1 download 63157
1 download 68587
1 download 70
1 download 75738
1 download 79049
1 download 79826
1 download 99459
1 testset 30204
1 testset 35835
1 testset 41692
1 testset 653951
2 taste_buddy 00226 3.000000
2 taste_buddy 00414 2.000000
2 taste_buddy 00715 2.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00943 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00726 1.000000
2 taste_buddy 00925 1.000000
2 taste_buddy 00510 1.000000
2 taste_buddy 00005 1.000000
2 taste_buddy 00607 1.000000
2 taste_buddy 00216 1.000000
2 taste_buddy 00217 1.000000
2 taste_buddy 00981 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00176 1.000000
2 taste_buddy 00796 1.000000
2 taste_buddy 00184 1.000000
2 taste_buddy 00289 1.000000
2 taste_buddy 00074 1.000000
2 taste_buddy 00739 1.000000
2 taste_buddy 00042 1.000000
2 taste_buddy 00566 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00148 1.000000
2 taste_buddy 00622 1.000000
2 taste_buddy 00489 1.000000
2 taste_buddy 00711 1.000000
2 taste_buddy 00481 1.000000
2 taste_buddy 00028 1.000000
2 taste_buddy 00486 1.000000
