1 download 107199
1 download 130966
1 download 21198
1 download 267588
1 download 26980
1 download 30110
1 download 32291
1 download 32799
1 download 36025
1 download 39492
1 download 40217
1 download 41480
1 download 51971
1 download 69553
1 download 71040
1 download 73946
1 download 77
1 download 78677
1 download 85459
1 download 90782
1 testset 145519
1 testset 37230
1 testset 39271
1 testset 46456
1 testset 76755
2 taste_buddy 00094 2.000000
2 taste_buddy 00145 2.000000
2 taste_buddy 00713 2.000000
2 taste_buddy 00949 1.000000
2 taste_buddy 00542 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00413 1.000000
2 taste_buddy 00688 1.000000
2 taste_buddy 00535 1.000000
2 taste_buddy 00725 1.000000
2 taste_buddy 00359 1.000000
2 taste_buddy 00924 1.000000
2 taste_buddy 00801 1.000000
2 taste_buddy 00511 1.000000
2 taste_buddy 00691 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00709 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00332 1.000000
2 taste_buddy 00608 1.000000
2 taste_buddy 00888 1.000000
2 taste_buddy 00397 1.000000
2 taste_buddy 00493 1.000000
2 taste_buddy 00256 1.000000
2 taste_buddy 00252 1.000000
2 taste_buddy 00836 1.000000
2 taste_buddy 00656 1.000000
2 taste_buddy 00857 1.000000
2 taste_buddy 00976 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00325 1.000000
2 taste_buddy 00321 1.000000
2 taste_buddy 00344 1.000000
2 taste_buddy 00288 1.000000
2 taste_buddy 00285 1.000000
2 taste_buddy 00420 1.000000
2 taste_buddy 00990 1.000000
2 taste_buddy 00890 1.000000
2 taste_buddy 00060 1.000000
2 taste_buddy 00712 1.000000
2 taste_buddy 00610 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00612 1.000000
2 taste_buddy 00082 1.000000
2 taste_buddy 00169 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00703 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00164 1.000000
