1 download 131927
1 download 171025
1 download 211704
1 download 29272
1 download 29618
1 download 29829
1 download 30071
1 download 31507
1 download 31528
1 download 32106
1 download 33385
1 download 33772
1 download 35156
1 download 40797
1 download 68037
1 download 70582
1 testset 29893
1 testset 29940
1 testset 32637
1 testset 42202
2 taste_buddy 00989 3.000000
2 taste_buddy 00939 3.000000
2 taste_buddy 00167 3.000000
2 taste_buddy 00686 2.000000
2 taste_buddy 00894 2.000000
2 taste_buddy 00540 2.000000
2 taste_buddy 00303 2.000000
2 taste_buddy 00386 2.000000
2 taste_buddy 00466 2.000000
2 taste_buddy 00203 2.000000
2 taste_buddy 00048 2.000000
2 taste_buddy 00042 2.000000
2 taste_buddy 00298 2.000000
2 taste_buddy 00191 2.000000
2 taste_buddy 00273 2.000000
2 taste_buddy 00270 2.000000
2 taste_buddy 00363 2.000000
2 taste_buddy 00933 2.000000
2 taste_buddy 00632 2.000000
2 taste_buddy 00186 2.000000
2 taste_buddy 00243 2.000000
2 taste_buddy 00481 2.000000
