1 download 133232
1 download 145519
1 download 157549
1 download 226821
1 download 297260
1 download 306162
1 download 44487
1 download 52270
1 download 82116
1 testset 298917
1 testset 54046
1 testset 59768
2 taste_buddy 00697 2.000000
2 taste_buddy 00004 1.000000
2 taste_buddy 00203 1.000000
2 taste_buddy 00394 1.000000
2 taste_buddy 00969 1.000000
2 taste_buddy 00179 1.000000
2 taste_buddy 00017 1.000000
2 taste_buddy 00241 1.000000
2 taste_buddy 00828 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00183 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00548 1.000000
