1 download 112052
1 download 147999
1 download 159634
1 download 171025
1 download 173128
1 download 200115
1 download 288902
1 download 29653
1 download 299161
1 download 34443
1 download 384714
1 download 43399
1 download 46619
1 download 48709
1 download 49680
1 download 51511
1 download 58533
1 download 68280
1 download 82698
1 testset 170325
1 testset 288890
1 testset 30169
1 testset 30188
1 testset 40440
2 taste_buddy 00880 2.000000
2 taste_buddy 00970 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00472 1.000000
2 taste_buddy 00922 1.000000
2 taste_buddy 00886 1.000000
2 taste_buddy 00079 1.000000
2 taste_buddy 00766 1.000000
2 taste_buddy 00573 1.000000
2 taste_buddy 00277 1.000000
2 taste_buddy 00273 1.000000
2 taste_buddy 00491 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00635 1.000000
2 taste_buddy 00284 1.000000
2 taste_buddy 00188 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00583 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00466 1.000000
2 taste_buddy 00049 1.000000
2 taste_buddy 00145 1.000000
2 taste_buddy 00384 1.000000
2 taste_buddy 00382 1.000000
2 taste_buddy 00107 1.000000
