1 download 208976
1 download 29299
1 download 29442
1 download 29617
1 download 29891
1 download 30063
1 download 57602
1 download 70083
1 testset 116927
1 testset 30071
1 testset 44572
2 taste_buddy 00532 2.000000
2 taste_buddy 00608 2.000000
2 taste_buddy 00136 2.000000
2 taste_buddy 00860 2.000000
2 taste_buddy 00990 2.000000
2 taste_buddy 00632 2.000000
2 taste_buddy 00590 2.000000
2 taste_buddy 00842 1.000000
2 taste_buddy 00845 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00466 1.000000
2 taste_buddy 00353 1.000000
2 taste_buddy 00688 1.000000
2 taste_buddy 00804 1.000000
2 taste_buddy 00312 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00297 1.000000
2 taste_buddy 00198 1.000000
2 taste_buddy 00880 1.000000
2 taste_buddy 00076 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00764 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00888 1.000000
2 taste_buddy 00667 1.000000
2 taste_buddy 00554 1.000000
2 taste_buddy 00038 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00170 1.000000
2 taste_buddy 00051 1.000000
2 taste_buddy 00139 1.000000
2 taste_buddy 00835 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00702 1.000000
2 taste_buddy 00957 1.000000
2 taste_buddy 00876 1.000000
2 taste_buddy 00400 1.000000
2 taste_buddy 00403 1.000000
2 taste_buddy 00327 1.000000
2 taste_buddy 00172 1.000000
2 taste_buddy 00525 1.000000
2 taste_buddy 00075 1.000000
2 taste_buddy 00363 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00894 1.000000
2 taste_buddy 00776 1.000000
2 taste_buddy 00569 1.000000
2 taste_buddy 00614 1.000000
2 taste_buddy 00635 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00208 1.000000
2 taste_buddy 00127 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00382 1.000000
2 taste_buddy 00262 1.000000
2 taste_buddy 00106 1.000000
2 taste_buddy 00485 1.000000
