1 download 12784
1 download 176909
1 download 186743
1 download 203940
1 download 246538
1 download 247335
1 download 260596
1 download 284049
1 download 296329
1 download 310630
1 download 31240
1 download 34158
1 download 34835
1 download 34927
1 testset 30073
1 testset 30202
1 testset 314618
1 testset 43802
2 taste_buddy 00860 3.000000
2 taste_buddy 00769 3.000000
2 taste_buddy 00532 2.000000
2 taste_buddy 00290 2.000000
2 taste_buddy 00955 2.000000
2 taste_buddy 00816 2.000000
2 taste_buddy 00340 2.000000
2 taste_buddy 00281 2.000000
2 taste_buddy 00248 2.000000
2 taste_buddy 00907 1.000000
2 taste_buddy 00379 1.000000
2 taste_buddy 00864 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00413 1.000000
2 taste_buddy 00645 1.000000
2 taste_buddy 00726 1.000000
2 taste_buddy 00415 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00373 1.000000
2 taste_buddy 00648 1.000000
2 taste_buddy 00603 1.000000
2 taste_buddy 00602 1.000000
2 taste_buddy 00600 1.000000
2 taste_buddy 00579 1.000000
2 taste_buddy 00216 1.000000
2 taste_buddy 00097 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00763 1.000000
2 taste_buddy 00017 1.000000
2 taste_buddy 00273 1.000000
2 taste_buddy 00256 1.000000
2 taste_buddy 00219 1.000000
2 taste_buddy 00597 1.000000
2 taste_buddy 00972 1.000000
2 taste_buddy 00975 1.000000
2 taste_buddy 00797 1.000000
2 taste_buddy 00958 1.000000
2 taste_buddy 00484 1.000000
2 taste_buddy 00877 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00181 1.000000
2 taste_buddy 00288 1.000000
2 taste_buddy 00658 1.000000
2 taste_buddy 00426 1.000000
2 taste_buddy 00743 1.000000
2 taste_buddy 00720 1.000000
2 taste_buddy 00203 1.000000
2 taste_buddy 00061 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00350 1.000000
2 taste_buddy 00566 1.000000
2 taste_buddy 00589 1.000000
2 taste_buddy 00461 1.000000
2 taste_buddy 00044 1.000000
2 taste_buddy 00386 1.000000
2 taste_buddy 00168 1.000000
2 taste_buddy 00005 1.000000
2 taste_buddy 00381 1.000000
2 taste_buddy 00779 1.000000
2 taste_buddy 00046 1.000000
