1 download 12431
1 download 13716
1 download 14222
1 download 14796
1 download 17139
1 download 2218
1 download 30187
1 download 322146
1 download 3458
1 download 356551
1 download 4747
1 download 47896
1 download 68196
1 download 70240
1 download 80694
1 download 9253
1 testset 15215
1 testset 16473
1 testset 23190
1 testset 55707
2 taste_buddy 00949 1.000000
2 taste_buddy 00900 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00298 1.000000
2 taste_buddy 00353 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00642 1.000000
2 taste_buddy 00683 1.000000
2 taste_buddy 00294 1.000000
2 taste_buddy 00512 1.000000
2 taste_buddy 00988 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00552 1.000000
2 taste_buddy 00454 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00544 1.000000
2 taste_buddy 00521 1.000000
2 taste_buddy 00347 1.000000
2 taste_buddy 00817 1.000000
2 taste_buddy 00993 1.000000
2 taste_buddy 00771 1.000000
2 taste_buddy 00204 1.000000
2 taste_buddy 00089 1.000000
2 taste_buddy 00087 1.000000
2 taste_buddy 00300 1.000000
2 taste_buddy 00228 1.000000
2 taste_buddy 00220 1.000000
2 taste_buddy 00486 1.000000
2 taste_buddy 00225 1.000000
2 taste_buddy 00417 1.000000
