1 download 159044
1 download 219524
1 download 235987
1 download 252060
1 download 264443
1 download 274866
1 download 294176
1 download 346808
1 download 350307
1 download 350869
1 download 353152
1 download 353737
1 download 37084
1 download 51500
1 download 54203
1 download 71887
1 testset 153598
1 testset 254013
1 testset 66911
1 testset 90268
2 taste_buddy 00042 12.000000
2 taste_buddy 00783 1.000000
2 taste_buddy 00034 1.000000
2 taste_buddy 00831 1.000000
2 taste_buddy 00185 1.000000
2 taste_buddy 00575 1.000000
2 taste_buddy 00978 1.000000
2 taste_buddy 00132 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00573 1.000000
2 taste_buddy 00664 1.000000
2 taste_buddy 00409 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00653 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00035 1.000000
2 taste_buddy 00163 1.000000
2 taste_buddy 00823 1.000000
2 taste_buddy 00516 1.000000
2 taste_buddy 00549 1.000000
2 taste_buddy 00933 1.000000
