1 download 156313
1 download 199351
1 download 20043
1 download 30351
1 download 32106
1 download 39060
1 download 45529
1 download 46227
1 download 57040
1 download 58828
1 download 61827
1 download 62113
1 download 98915
1 testset 123482
1 testset 25635
1 testset 35967
1 testset 65807
2 taste_buddy 00904 1.000000
2 taste_buddy 00781 1.000000
2 taste_buddy 00966 1.000000
2 taste_buddy 00868 1.000000
2 taste_buddy 00530 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00624 1.000000
2 taste_buddy 00559 1.000000
2 taste_buddy 00317 1.000000
2 taste_buddy 00764 1.000000
2 taste_buddy 00765 1.000000
2 taste_buddy 00577 1.000000
2 taste_buddy 00316 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00136 1.000000
2 taste_buddy 00130 1.000000
2 taste_buddy 00174 1.000000
2 taste_buddy 00033 1.000000
2 taste_buddy 00959 1.000000
2 taste_buddy 00873 1.000000
2 taste_buddy 00771 1.000000
2 taste_buddy 00842 1.000000
2 taste_buddy 00186 1.000000
2 taste_buddy 00679 1.000000
2 taste_buddy 00526 1.000000
2 taste_buddy 00527 1.000000
2 taste_buddy 00188 1.000000
2 taste_buddy 00189 1.000000
2 taste_buddy 00990 1.000000
2 taste_buddy 00678 1.000000
2 taste_buddy 00583 1.000000
2 taste_buddy 00201 1.000000
2 taste_buddy 00673 1.000000
2 taste_buddy 00466 1.000000
2 taste_buddy 00069 1.000000
2 taste_buddy 00005 1.000000
2 taste_buddy 00048 1.000000
2 taste_buddy 00149 1.000000
2 taste_buddy 00221 1.000000
2 taste_buddy 00107 1.000000
2 taste_buddy 00167 1.000000
2 taste_buddy 00072 1.000000
