1 download 125762
1 download 136964
1 download 149249
1 download 29384
1 download 46191
1 download 56934
1 download 575448
1 download 57784
1 download 61892
1 download 69785
1 download 79392
1 testset 33860
1 testset 35519
1 testset 51004
2 taste_buddy 00664 2.000000
2 taste_buddy 00305 2.000000
2 taste_buddy 00841 1.000000
2 taste_buddy 00793 1.000000
2 taste_buddy 00611 1.000000
2 taste_buddy 00298 1.000000
2 taste_buddy 00590 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00643 1.000000
2 taste_buddy 00725 1.000000
2 taste_buddy 00290 1.000000
2 taste_buddy 00478 1.000000
2 taste_buddy 00511 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00179 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00096 1.000000
2 taste_buddy 00158 1.000000
2 taste_buddy 00016 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00036 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00977 1.000000
2 taste_buddy 00874 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00346 1.000000
2 taste_buddy 00543 1.000000
2 taste_buddy 00549 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00063 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00308 1.000000
2 taste_buddy 00616 1.000000
2 taste_buddy 00677 1.000000
2 taste_buddy 00300 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00163 1.000000
2 taste_buddy 00999 1.000000
