1 download 231076
1 download 246478
1 download 29341
1 download 29505
1 download 30779
1 download 32559
1 download 33421
1 download 33973
1 download 34513
1 download 34574
1 download 34849
1 download 36401
1 download 42756
1 download 65169
1 download 82234
1 download 84511
1 download 84512
1 download 84513
1 download 84515
1 download 84518
1 testset 33371
1 testset 34268
1 testset 44116
1 testset 53081
1 testset 67446
1 testset 78715
2 taste_buddy 00552 4.000000
2 taste_buddy 00840 2.000000
2 taste_buddy 00457 2.000000
2 taste_buddy 00526 1.000000
2 taste_buddy 00731 1.000000
2 taste_buddy 00964 1.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00197 1.000000
2 taste_buddy 00413 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00643 1.000000
2 taste_buddy 00726 1.000000
2 taste_buddy 00356 1.000000
2 taste_buddy 00966 1.000000
2 taste_buddy 00824 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00600 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00622 1.000000
2 taste_buddy 00330 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00664 1.000000
2 taste_buddy 00498 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00393 1.000000
2 taste_buddy 00648 1.000000
2 taste_buddy 00252 1.000000
2 taste_buddy 00259 1.000000
2 taste_buddy 00835 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00979 1.000000
2 taste_buddy 00838 1.000000
2 taste_buddy 00859 1.000000
2 taste_buddy 00953 1.000000
2 taste_buddy 00522 1.000000
2 taste_buddy 00340 1.000000
2 taste_buddy 00154 1.000000
2 taste_buddy 00346 1.000000
2 taste_buddy 00527 1.000000
2 taste_buddy 00344 1.000000
2 taste_buddy 00817 1.000000
2 taste_buddy 00160 1.000000
2 taste_buddy 00062 1.000000
2 taste_buddy 00698 1.000000
2 taste_buddy 00772 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00776 1.000000
2 taste_buddy 00304 1.000000
2 taste_buddy 00715 1.000000
2 taste_buddy 00613 1.000000
2 taste_buddy 00246 1.000000
2 taste_buddy 00120 1.000000
2 taste_buddy 00176 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00043 1.000000
2 taste_buddy 00033 1.000000
2 taste_buddy 00269 1.000000
2 taste_buddy 00447 1.000000
2 taste_buddy 00165 1.000000
