1 download 141650
1 download 141652
1 download 143969
1 download 30217
1 download 33420
1 download 33679
1 download 46768
1 download 47313
1 download 52105
1 download 55627
1 download 56631
1 download 62597
1 download 63008
1 download 65024
1 download 97972
1 download 99282
1 testset 36596
1 testset 38277
1 testset 40570
1 testset 52731
1 testset 69047
2 taste_buddy 00151 2.000000
2 taste_buddy 00882 2.000000
2 taste_buddy 00248 2.000000
2 taste_buddy 00783 1.000000
2 taste_buddy 00943 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00290 1.000000
2 taste_buddy 00418 1.000000
2 taste_buddy 00511 1.000000
2 taste_buddy 00210 1.000000
2 taste_buddy 00179 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00575 1.000000
2 taste_buddy 00016 1.000000
2 taste_buddy 00391 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00493 1.000000
2 taste_buddy 00256 1.000000
2 taste_buddy 00496 1.000000
2 taste_buddy 00032 1.000000
2 taste_buddy 00176 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00855 1.000000
2 taste_buddy 00341 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00527 1.000000
2 taste_buddy 00344 1.000000
2 taste_buddy 00548 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00915 1.000000
2 taste_buddy 00914 1.000000
2 taste_buddy 00894 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00201 1.000000
2 taste_buddy 00200 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00898 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00661 1.000000
2 taste_buddy 00436 1.000000
2 taste_buddy 00260 1.000000
2 taste_buddy 00387 1.000000
2 taste_buddy 00104 1.000000
2 taste_buddy 00320 1.000000
