1 download 10438
1 download 134
1 download 19809
1 download 29351
1 download 29762
1 download 30223
1 download 31507
1 download 32170
1 download 35514
1 download 37236
1 download 47588
1 download 49202
1 download 50884
1 download 51139
1 download 62404
1 download 64774
1 testset 2442
1 testset 30203
1 testset 31647
1 testset 70858
1 testset 81500
2 taste_buddy 00303 3.000000
2 taste_buddy 00131 3.000000
2 taste_buddy 00207 3.000000
2 taste_buddy 00128 3.000000
2 taste_buddy 00462 3.000000
2 taste_buddy 00273 3.000000
2 taste_buddy 00602 2.000000
2 taste_buddy 00151 2.000000
2 taste_buddy 00850 2.000000
2 taste_buddy 00450 2.000000
2 taste_buddy 00029 2.000000
2 taste_buddy 00098 2.000000
2 taste_buddy 00747 2.000000
2 taste_buddy 00980 2.000000
2 taste_buddy 00774 2.000000
2 taste_buddy 00402 2.000000
2 taste_buddy 00120 2.000000
2 taste_buddy 00191 2.000000
2 taste_buddy 00184 2.000000
2 taste_buddy 00816 2.000000
2 taste_buddy 00893 2.000000
2 taste_buddy 00587 2.000000
2 taste_buddy 00200 2.000000
2 taste_buddy 00601 2.000000
2 taste_buddy 00939 2.000000
2 taste_buddy 00930 2.000000
2 taste_buddy 00638 2.000000
2 taste_buddy 00243 2.000000
2 taste_buddy 00164 2.000000
