1 download 107735
1 download 29761
1 download 30169
1 download 31255
1 download 325457
1 download 33988
1 download 35029
1 download 35518
1 download 373260
1 download 378257
1 download 412877
1 download 42192
1 download 43918
1 download 49447
1 download 49961
1 download 54197
1 download 7211
1 testset 30942
1 testset 35954
1 testset 38369
1 testset 41465
1 testset 49147
2 taste_buddy 00131 3.000000
2 taste_buddy 00763 2.000000
2 taste_buddy 00549 2.000000
2 taste_buddy 00184 2.000000
2 taste_buddy 00778 1.000000
2 taste_buddy 00664 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00533 1.000000
2 taste_buddy 00516 1.000000
2 taste_buddy 00376 1.000000
2 taste_buddy 00432 1.000000
2 taste_buddy 00373 1.000000
2 taste_buddy 00511 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00602 1.000000
2 taste_buddy 00595 1.000000
2 taste_buddy 00637 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00456 1.000000
2 taste_buddy 00478 1.000000
2 taste_buddy 00454 1.000000
2 taste_buddy 00196 1.000000
2 taste_buddy 00748 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00034 1.000000
2 taste_buddy 00172 1.000000
2 taste_buddy 00236 1.000000
2 taste_buddy 00031 1.000000
2 taste_buddy 00453 1.000000
2 taste_buddy 00836 1.000000
2 taste_buddy 00831 1.000000
2 taste_buddy 00832 1.000000
2 taste_buddy 00596 1.000000
2 taste_buddy 00956 1.000000
2 taste_buddy 00185 1.000000
2 taste_buddy 00657 1.000000
2 taste_buddy 00360 1.000000
2 taste_buddy 00593 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00630 1.000000
2 taste_buddy 00148 1.000000
2 taste_buddy 00485 1.000000
2 taste_buddy 00564 1.000000
2 taste_buddy 00305 1.000000
2 taste_buddy 00080 1.000000
2 taste_buddy 00483 1.000000
2 taste_buddy 00241 1.000000
2 taste_buddy 00660 1.000000
2 taste_buddy 00041 1.000000
2 taste_buddy 00163 1.000000
2 taste_buddy 00043 1.000000
2 taste_buddy 00045 1.000000
2 taste_buddy 00484 1.000000
2 taste_buddy 00128 1.000000
