1 download 114323
1 download 138802
1 download 144274
1 download 2065
1 download 29838
1 download 31983
1 download 37008
1 download 39928
1 download 48451
1 download 52009
1 download 58493
1 download 64569
1 download 68097
1 download 68743
1 download 96290
1 testset 108572
1 testset 149249
1 testset 154
1 testset 60189
2 taste_buddy 00439 2.000000
2 taste_buddy 00701 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00197 1.000000
2 taste_buddy 00531 1.000000
2 taste_buddy 00473 1.000000
2 taste_buddy 00290 1.000000
2 taste_buddy 00685 1.000000
2 taste_buddy 00592 1.000000
2 taste_buddy 00095 1.000000
2 taste_buddy 00760 1.000000
2 taste_buddy 00195 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00108 1.000000
2 taste_buddy 00256 1.000000
2 taste_buddy 00690 1.000000
2 taste_buddy 00952 1.000000
2 taste_buddy 00342 1.000000
2 taste_buddy 00104 1.000000
2 taste_buddy 00654 1.000000
2 taste_buddy 00527 1.000000
2 taste_buddy 00816 1.000000
2 taste_buddy 00043 1.000000
2 taste_buddy 00298 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00566 1.000000
2 taste_buddy 00083 1.000000
2 taste_buddy 00208 1.000000
2 taste_buddy 00387 1.000000
2 taste_buddy 00021 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00123 1.000000
2 taste_buddy 00162 1.000000
2 taste_buddy 00526 1.000000
2 taste_buddy 00029 1.000000
