1 download 22928
1 download 29955
1 download 30272
1 download 30345
1 download 31038
1 download 32196
1 download 32523
1 download 37406
1 download 37906
1 download 38878
1 download 46429
1 download 53011
1 download 53524
1 download 56755
1 download 58672
1 download 6201
1 download 62494
1 download 74973
1 download 89051
1 download 9253
1 testset 105196
1 testset 111996
1 testset 29686
1 testset 46562
1 testset 54034
1 testset 70895
2 taste_buddy 00233 3.000000
2 taste_buddy 00949 2.000000
2 taste_buddy 00353 2.000000
2 taste_buddy 00649 2.000000
2 taste_buddy 00352 2.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00656 1.000000
2 taste_buddy 00783 1.000000
2 taste_buddy 00867 1.000000
2 taste_buddy 00413 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00840 1.000000
2 taste_buddy 00921 1.000000
2 taste_buddy 00072 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00575 1.000000
2 taste_buddy 00987 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00334 1.000000
2 taste_buddy 00259 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00796 1.000000
2 taste_buddy 00953 1.000000
2 taste_buddy 00771 1.000000
2 taste_buddy 00951 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00544 1.000000
2 taste_buddy 00344 1.000000
2 taste_buddy 00255 1.000000
2 taste_buddy 00913 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00522 1.000000
2 taste_buddy 00205 1.000000
2 taste_buddy 00089 1.000000
2 taste_buddy 00750 1.000000
2 taste_buddy 00201 1.000000
2 taste_buddy 00147 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00685 1.000000
2 taste_buddy 00300 1.000000
2 taste_buddy 00613 1.000000
2 taste_buddy 00003 1.000000
2 taste_buddy 00162 1.000000
2 taste_buddy 00225 1.000000
2 taste_buddy 00486 1.000000
