1 download 179671
1 download 250922
1 download 30223
1 download 39124
1 download 461998
1 download 466891
1 download 47589
1 download 478320
1 download 479995
1 download 489745
1 download 504354
1 download 504359
1 download 5959
1 download 62113
1 testset 351161
1 testset 404443
1 testset 474040
1 testset 486333
2 taste_buddy 00097 3.000000
2 taste_buddy 00904 2.000000
2 taste_buddy 00098 2.000000
2 taste_buddy 00628 2.000000
2 taste_buddy 00798 2.000000
2 taste_buddy 00955 2.000000
2 taste_buddy 00912 2.000000
2 taste_buddy 00130 2.000000
2 taste_buddy 00963 1.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00901 1.000000
2 taste_buddy 00902 1.000000
2 taste_buddy 00965 1.000000
2 taste_buddy 00108 1.000000
2 taste_buddy 00862 1.000000
2 taste_buddy 00430 1.000000
2 taste_buddy 00476 1.000000
2 taste_buddy 00724 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00934 1.000000
2 taste_buddy 00823 1.000000
2 taste_buddy 00515 1.000000
2 taste_buddy 00680 1.000000
2 taste_buddy 00435 1.000000
2 taste_buddy 00193 1.000000
2 taste_buddy 00602 1.000000
2 taste_buddy 00601 1.000000
2 taste_buddy 00665 1.000000
2 taste_buddy 00742 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00387 1.000000
2 taste_buddy 00661 1.000000
2 taste_buddy 00985 1.000000
2 taste_buddy 00331 1.000000
2 taste_buddy 00608 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00599 1.000000
2 taste_buddy 00113 1.000000
2 taste_buddy 00012 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00027 1.000000
2 taste_buddy 00872 1.000000
2 taste_buddy 00494 1.000000
2 taste_buddy 00390 1.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00850 1.000000
2 taste_buddy 00975 1.000000
2 taste_buddy 00380 1.000000
2 taste_buddy 00884 1.000000
2 taste_buddy 00747 1.000000
2 taste_buddy 00155 1.000000
2 taste_buddy 00184 1.000000
2 taste_buddy 00545 1.000000
2 taste_buddy 00652 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00344 1.000000
2 taste_buddy 00816 1.000000
2 taste_buddy 00348 1.000000
2 taste_buddy 00752 1.000000
2 taste_buddy 00931 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00633 1.000000
2 taste_buddy 00207 1.000000
2 taste_buddy 00893 1.000000
2 taste_buddy 00891 1.000000
2 taste_buddy 00462 1.000000
2 taste_buddy 00273 1.000000
2 taste_buddy 00200 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00266 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00128 1.000000
2 taste_buddy 00120 1.000000
2 taste_buddy 00105 1.000000
2 taste_buddy 00029 1.000000
2 taste_buddy 00248 1.000000
2 taste_buddy 00191 1.000000
2 taste_buddy 00164 1.000000
2 taste_buddy 00272 1.000000
