1 download 122438
1 download 30105
1 download 31547
1 download 32309
1 download 34837
1 download 38106
1 download 45919
1 download 46241
1 download 50312
1 download 56874
1 download 60890
1 download 64115
1 testset 104373
1 testset 33309
1 testset 63582
2 taste_buddy 00891 4.000000
2 taste_buddy 00039 3.000000
2 taste_buddy 00465 2.000000
2 taste_buddy 00963 1.000000
2 taste_buddy 00767 1.000000
2 taste_buddy 00987 1.000000
2 taste_buddy 00912 1.000000
2 taste_buddy 00649 1.000000
2 taste_buddy 00597 1.000000
2 taste_buddy 00559 1.000000
2 taste_buddy 00098 1.000000
2 taste_buddy 00099 1.000000
2 taste_buddy 00575 1.000000
2 taste_buddy 00608 1.000000
2 taste_buddy 00706 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00113 1.000000
2 taste_buddy 00131 1.000000
2 taste_buddy 00256 1.000000
2 taste_buddy 00176 1.000000
2 taste_buddy 00972 1.000000
2 taste_buddy 00872 1.000000
2 taste_buddy 00072 1.000000
2 taste_buddy 00737 1.000000
2 taste_buddy 00400 1.000000
2 taste_buddy 00939 1.000000
2 taste_buddy 00818 1.000000
2 taste_buddy 00934 1.000000
2 taste_buddy 00207 1.000000
2 taste_buddy 00206 1.000000
2 taste_buddy 00086 1.000000
2 taste_buddy 00049 1.000000
2 taste_buddy 00661 1.000000
2 taste_buddy 00168 1.000000
2 taste_buddy 00380 1.000000
2 taste_buddy 00381 1.000000
2 taste_buddy 00105 1.000000
