1 download 122678
1 download 29940
1 download 30104
1 download 30722
1 download 30776
1 download 32265
1 download 33303
1 download 33696
1 download 34828
1 download 40705
1 download 50582
1 download 88934
1 download 962
1 testset 186
1 testset 36596
1 testset 38233
1 testset 91028
2 taste_buddy 00151 7.000000
2 taste_buddy 00039 5.000000
2 taste_buddy 00248 5.000000
2 taste_buddy 00531 4.000000
2 taste_buddy 00430 4.000000
2 taste_buddy 00098 3.000000
2 taste_buddy 00969 3.000000
2 taste_buddy 00654 3.000000
2 taste_buddy 00939 3.000000
2 taste_buddy 00720 2.000000
2 taste_buddy 00600 2.000000
2 taste_buddy 00097 2.000000
2 taste_buddy 00909 2.000000
2 taste_buddy 00742 2.000000
2 taste_buddy 00775 2.000000
2 taste_buddy 00599 2.000000
2 taste_buddy 00342 2.000000
2 taste_buddy 00347 2.000000
2 taste_buddy 00462 2.000000
2 taste_buddy 00715 2.000000
2 taste_buddy 00465 2.000000
2 taste_buddy 00944 2.000000
2 taste_buddy 00370 2.000000
2 taste_buddy 00575 2.000000
2 taste_buddy 00934 2.000000
2 taste_buddy 00739 2.000000
2 taste_buddy 00243 2.000000
2 taste_buddy 00661 2.000000
