1 download 123348
1 download 146716
1 download 300682
1 download 34253
1 download 35514
1 download 37542
1 download 38311
1 download 39250
1 download 43417
1 download 51213
1 download 55618
1 download 56576
1 download 56579
1 download 56582
1 download 5909
1 download 5911
1 download 60066
1 download 60209
1 download 72101
1 testset 117109
1 testset 29273
1 testset 38249
1 testset 52202
1 testset 72054
2 taste_buddy 00606 3.000000
2 taste_buddy 00985 2.000000
2 taste_buddy 00573 2.000000
2 taste_buddy 00131 2.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00969 1.000000
2 taste_buddy 00533 1.000000
2 taste_buddy 00643 1.000000
2 taste_buddy 00534 1.000000
2 taste_buddy 00516 1.000000
2 taste_buddy 00272 1.000000
2 taste_buddy 00511 1.000000
2 taste_buddy 00884 1.000000
2 taste_buddy 00601 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00556 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00273 1.000000
2 taste_buddy 00034 1.000000
2 taste_buddy 00177 1.000000
2 taste_buddy 00246 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00793 1.000000
2 taste_buddy 00972 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00184 1.000000
2 taste_buddy 00325 1.000000
2 taste_buddy 00541 1.000000
2 taste_buddy 00345 1.000000
2 taste_buddy 00409 1.000000
2 taste_buddy 00812 1.000000
2 taste_buddy 00329 1.000000
2 taste_buddy 00420 1.000000
2 taste_buddy 00993 1.000000
2 taste_buddy 00141 1.000000
2 taste_buddy 00205 1.000000
2 taste_buddy 00450 1.000000
2 taste_buddy 00145 1.000000
2 taste_buddy 00774 1.000000
2 taste_buddy 00006 1.000000
2 taste_buddy 00001 1.000000
2 taste_buddy 00026 1.000000
2 taste_buddy 00120 1.000000
