1 download 164011
1 download 17899
1 download 22928
1 download 311563
1 download 31789
1 download 39060
1 download 42343
1 download 50312
1 download 53953
1 download 55625
1 download 58584
1 download 62404
1 download 755
1 download 86247
1 download 88675
1 download 88677
1 testset 42965
1 testset 57886
1 testset 71162
1 testset 90554
2 taste_buddy 00450 2.000000
2 taste_buddy 00852 2.000000
2 taste_buddy 00987 1.000000
2 taste_buddy 00966 1.000000
2 taste_buddy 00706 1.000000
2 taste_buddy 00945 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00649 1.000000
2 taste_buddy 00370 1.000000
2 taste_buddy 00884 1.000000
2 taste_buddy 00559 1.000000
2 taste_buddy 00151 1.000000
2 taste_buddy 00456 1.000000
2 taste_buddy 00317 1.000000
2 taste_buddy 00767 1.000000
2 taste_buddy 00980 1.000000
2 taste_buddy 00336 1.000000
2 taste_buddy 00159 1.000000
2 taste_buddy 00179 1.000000
2 taste_buddy 00136 1.000000
2 taste_buddy 00039 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00252 1.000000
2 taste_buddy 00033 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00972 1.000000
2 taste_buddy 00873 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00842 1.000000
2 taste_buddy 00400 1.000000
2 taste_buddy 00653 1.000000
2 taste_buddy 00322 1.000000
2 taste_buddy 00934 1.000000
2 taste_buddy 00348 1.000000
2 taste_buddy 00812 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00506 1.000000
2 taste_buddy 00184 1.000000
2 taste_buddy 00065 1.000000
2 taste_buddy 00775 1.000000
2 taste_buddy 00587 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00465 1.000000
2 taste_buddy 00228 1.000000
2 taste_buddy 00260 1.000000
2 taste_buddy 00486 1.000000
