1 download 136417
1 download 139451
1 download 139733
1 download 152687
1 download 181813
1 download 198136
1 download 249877
1 download 266088
1 download 266448
1 download 267811
1 download 279913
1 download 303203
1 download 303659
1 testset 151903
1 testset 199070
1 testset 233788
1 testset 266075
2 taste_buddy 00132 5.000000
2 taste_buddy 00769 4.000000
2 taste_buddy 00615 3.000000
2 taste_buddy 00819 3.000000
2 taste_buddy 00341 3.000000
2 taste_buddy 00387 2.000000
2 taste_buddy 00356 2.000000
2 taste_buddy 00359 2.000000
2 taste_buddy 00031 2.000000
2 taste_buddy 00897 1.000000
2 taste_buddy 00784 1.000000
2 taste_buddy 00080 1.000000
2 taste_buddy 00554 1.000000
2 taste_buddy 00488 1.000000
2 taste_buddy 00518 1.000000
2 taste_buddy 00392 1.000000
2 taste_buddy 00224 1.000000
