1 download 130966
1 download 133284
1 download 146768
1 download 196758
1 download 199116
1 download 235444
1 download 29411
1 download 29763
1 download 34565
1 download 34886
1 download 50108
1 download 52287
1 download 63107
1 download 64390
1 download 67431
1 download 71832
1 download 77899
1 testset 184636
1 testset 246385
1 testset 29933
1 testset 39535
1 testset 71275
2 taste_buddy 00090 2.000000
2 taste_buddy 00167 2.000000
2 taste_buddy 00525 1.000000
2 taste_buddy 00946 1.000000
2 taste_buddy 00638 1.000000
2 taste_buddy 00801 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00988 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00623 1.000000
2 taste_buddy 00459 1.000000
2 taste_buddy 00456 1.000000
2 taste_buddy 00917 1.000000
2 taste_buddy 00700 1.000000
2 taste_buddy 00665 1.000000
2 taste_buddy 00136 1.000000
2 taste_buddy 00270 1.000000
2 taste_buddy 00853 1.000000
2 taste_buddy 00797 1.000000
2 taste_buddy 00071 1.000000
2 taste_buddy 00956 1.000000
2 taste_buddy 00546 1.000000
2 taste_buddy 00657 1.000000
2 taste_buddy 00593 1.000000
2 taste_buddy 00812 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00318 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00203 1.000000
2 taste_buddy 00200 1.000000
2 taste_buddy 00710 1.000000
2 taste_buddy 00590 1.000000
2 taste_buddy 00677 1.000000
2 taste_buddy 00612 1.000000
2 taste_buddy 00301 1.000000
2 taste_buddy 00247 1.000000
2 taste_buddy 00003 1.000000
2 taste_buddy 00105 1.000000
2 taste_buddy 00164 1.000000
2 taste_buddy 00046 1.000000
