1 download 106278
1 download 119437
1 download 120268
1 download 123348
1 download 142439
1 download 161578
1 download 2636
1 download 295755
1 download 307625
1 download 34181
1 download 399524
1 download 441109
1 download 6201
1 testset 29500
1 testset 333572
1 testset 394494
1 testset 97461
2 taste_buddy 00735 2.000000
2 taste_buddy 00949 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00667 1.000000
2 taste_buddy 00292 1.000000
2 taste_buddy 00687 1.000000
2 taste_buddy 00685 1.000000
2 taste_buddy 00510 1.000000
2 taste_buddy 00596 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00073 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00769 1.000000
2 taste_buddy 00332 1.000000
2 taste_buddy 00986 1.000000
2 taste_buddy 00796 1.000000
2 taste_buddy 00981 1.000000
2 taste_buddy 00335 1.000000
2 taste_buddy 00976 1.000000
2 taste_buddy 00799 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00319 1.000000
2 taste_buddy 00362 1.000000
2 taste_buddy 00992 1.000000
2 taste_buddy 00147 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00373 1.000000
2 taste_buddy 00228 1.000000
2 taste_buddy 00263 1.000000
2 taste_buddy 00097 1.000000
