1 download 230081
1 download 38594
1 download 417615
1 download 425683
1 download 434449
1 download 436654
1 download 436780
1 download 437029
1 download 438230
1 download 442774
1 download 451584
1 download 464270
1 download 468004
1 download 470544
1 testset 29272
1 testset 424057
1 testset 438340
1 testset 448725
2 taste_buddy 00423 4.000000
2 taste_buddy 00350 2.000000
2 taste_buddy 00318 2.000000
2 taste_buddy 00051 2.000000
2 taste_buddy 00047 2.000000
2 taste_buddy 00843 1.000000
2 taste_buddy 00961 1.000000
2 taste_buddy 00868 1.000000
2 taste_buddy 00707 1.000000
2 taste_buddy 00945 1.000000
2 taste_buddy 00860 1.000000
2 taste_buddy 00659 1.000000
2 taste_buddy 00804 1.000000
2 taste_buddy 00820 1.000000
2 taste_buddy 00825 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00548 1.000000
2 taste_buddy 00624 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00607 1.000000
2 taste_buddy 00605 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00455 1.000000
2 taste_buddy 00453 1.000000
2 taste_buddy 00554 1.000000
2 taste_buddy 00011 1.000000
2 taste_buddy 00034 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00076 1.000000
2 taste_buddy 00830 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00621 1.000000
2 taste_buddy 00289 1.000000
2 taste_buddy 00657 1.000000
2 taste_buddy 00427 1.000000
2 taste_buddy 00768 1.000000
2 taste_buddy 00937 1.000000
2 taste_buddy 00930 1.000000
2 taste_buddy 00915 1.000000
2 taste_buddy 00141 1.000000
2 taste_buddy 00894 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00632 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00630 1.000000
2 taste_buddy 00999 1.000000
2 taste_buddy 00305 1.000000
2 taste_buddy 00303 1.000000
2 taste_buddy 00227 1.000000
2 taste_buddy 00263 1.000000
2 taste_buddy 00024 1.000000
2 taste_buddy 00163 1.000000
2 taste_buddy 00043 1.000000
