1 download 109108
1 download 188441
1 download 253445
1 download 29272
1 download 30199
1 download 30723
1 download 32662
1 download 35102
1 download 37126
1 download 42394
1 download 48563
1 download 51563
1 download 58756
1 download 58759
1 download 74703
1 testset 124186
1 testset 165534
1 testset 30203
1 testset 32637
2 taste_buddy 00413 3.000000
2 taste_buddy 00907 3.000000
2 taste_buddy 00042 3.000000
2 taste_buddy 00411 2.000000
2 taste_buddy 00724 2.000000
2 taste_buddy 00151 2.000000
2 taste_buddy 00092 2.000000
2 taste_buddy 00853 2.000000
2 taste_buddy 00143 2.000000
2 taste_buddy 00610 2.000000
2 taste_buddy 00431 2.000000
2 taste_buddy 00457 2.000000
2 taste_buddy 00191 2.000000
2 taste_buddy 00767 2.000000
2 taste_buddy 00952 2.000000
2 taste_buddy 00462 2.000000
2 taste_buddy 00476 2.000000
2 taste_buddy 00370 2.000000
2 taste_buddy 00273 2.000000
2 taste_buddy 00939 2.000000
2 taste_buddy 00934 2.000000
2 taste_buddy 00363 2.000000
2 taste_buddy 00933 2.000000
2 taste_buddy 00243 2.000000
2 taste_buddy 00661 2.000000
2 taste_buddy 00481 2.000000
2 taste_buddy 00248 2.000000
2 taste_buddy 00485 2.000000
