1 download 129209
1 download 349600
1 download 359339
1 download 360680
1 download 36322
1 download 365472
1 download 397238
1 download 397449
1 download 400854
1 download 401278
1 download 59834
1 testset 194206
1 testset 26783
1 testset 311869
2 taste_buddy 00907 3.000000
2 taste_buddy 00318 2.000000
2 taste_buddy 00496 2.000000
2 taste_buddy 00565 2.000000
2 taste_buddy 00719 2.000000
2 taste_buddy 00903 1.000000
2 taste_buddy 00940 1.000000
2 taste_buddy 00635 1.000000
2 taste_buddy 00995 1.000000
2 taste_buddy 00477 1.000000
2 taste_buddy 00417 1.000000
2 taste_buddy 00379 1.000000
2 taste_buddy 00378 1.000000
2 taste_buddy 00520 1.000000
2 taste_buddy 00375 1.000000
2 taste_buddy 00820 1.000000
2 taste_buddy 00513 1.000000
2 taste_buddy 00435 1.000000
2 taste_buddy 00602 1.000000
2 taste_buddy 00880 1.000000
2 taste_buddy 00883 1.000000
2 taste_buddy 00604 1.000000
2 taste_buddy 00553 1.000000
2 taste_buddy 00609 1.000000
2 taste_buddy 00981 1.000000
2 taste_buddy 00119 1.000000
2 taste_buddy 00051 1.000000
2 taste_buddy 00790 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00139 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00953 1.000000
2 taste_buddy 00875 1.000000
2 taste_buddy 00876 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00340 1.000000
2 taste_buddy 00327 1.000000
2 taste_buddy 00367 1.000000
2 taste_buddy 00632 1.000000
2 taste_buddy 00503 1.000000
2 taste_buddy 00738 1.000000
2 taste_buddy 00772 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00892 1.000000
2 taste_buddy 00088 1.000000
2 taste_buddy 00630 1.000000
2 taste_buddy 00444 1.000000
2 taste_buddy 00150 1.000000
2 taste_buddy 00611 1.000000
2 taste_buddy 00488 1.000000
2 taste_buddy 00454 1.000000
