1 download 114323
1 download 146411
1 download 174
1 download 29377
1 download 30060
1 download 32579
1 download 33992
1 download 35029
1 download 35102
1 download 37422
1 download 38594
1 download 386
1 download 40797
1 download 41031
1 download 41618
1 download 42756
1 download 52998
1 download 70297
1 download 70299
1 download 87255
1 testset 189934
1 testset 30077
1 testset 31740
1 testset 32635
1 testset 45843
2 taste_buddy 00980 4.000000
2 taste_buddy 00303 4.000000
2 taste_buddy 00248 4.000000
2 taste_buddy 00029 3.000000
2 taste_buddy 00816 3.000000
2 taste_buddy 00413 2.000000
2 taste_buddy 00920 2.000000
2 taste_buddy 00151 2.000000
2 taste_buddy 00252 2.000000
2 taste_buddy 00468 2.000000
2 taste_buddy 00305 2.000000
2 taste_buddy 00860 2.000000
2 taste_buddy 00531 2.000000
2 taste_buddy 00437 2.000000
2 taste_buddy 00664 2.000000
2 taste_buddy 00131 2.000000
2 taste_buddy 00039 2.000000
2 taste_buddy 00881 2.000000
2 taste_buddy 00283 2.000000
2 taste_buddy 00511 2.000000
2 taste_buddy 00887 2.000000
2 taste_buddy 00191 2.000000
2 taste_buddy 00894 2.000000
2 taste_buddy 00463 2.000000
2 taste_buddy 00945 2.000000
2 taste_buddy 00370 2.000000
2 taste_buddy 00930 2.000000
2 taste_buddy 00632 2.000000
2 taste_buddy 00162 2.000000
