1 download 139571
1 download 17172
1 download 30708
1 download 30759
1 download 30780
1 download 32163
1 download 32450
1 download 32473
1 download 48749
1 download 52103
1 testset 30719
1 testset 39453
1 testset 52318
2 taste_buddy 00817 2.000000
2 taste_buddy 00879 1.000000
2 taste_buddy 00559 1.000000
2 taste_buddy 00098 1.000000
2 taste_buddy 00891 1.000000
2 taste_buddy 00788 1.000000
2 taste_buddy 00336 1.000000
2 taste_buddy 00451 1.000000
2 taste_buddy 00533 1.000000
2 taste_buddy 00272 1.000000
2 taste_buddy 00935 1.000000
2 taste_buddy 00106 1.000000
2 taste_buddy 00248 1.000000
