1 download 108019
1 download 215774
1 download 232453
1 download 241494
1 download 301328
1 download 316532
1 download 330314
1 download 34605
1 download 37642
1 download 42107
1 download 62475
1 download 89399
1 testset 298937
1 testset 31035
1 testset 351486
1 testset 58237
2 taste_buddy 00080 3.000000
2 taste_buddy 00835 2.000000
2 taste_buddy 00603 1.000000
2 taste_buddy 00783 1.000000
2 taste_buddy 00842 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00577 1.000000
2 taste_buddy 00662 1.000000
2 taste_buddy 00467 1.000000
2 taste_buddy 00699 1.000000
2 taste_buddy 00351 1.000000
2 taste_buddy 00001 1.000000
2 taste_buddy 00013 1.000000
2 taste_buddy 00035 1.000000
2 taste_buddy 00319 1.000000
2 taste_buddy 00101 1.000000
2 taste_buddy 00438 1.000000
2 taste_buddy 00224 1.000000
