1 download 101318
1 download 2277
1 download 29358
1 download 30217
1 download 30316
1 download 30980
1 download 32783
1 download 33891
1 download 34218
1 download 35361
1 download 36021
1 download 37477
1 download 41705
1 download 45356
1 testset 174180
1 testset 30332
1 testset 32506
1 testset 51189
2 taste_buddy 00783 3.000000
2 taste_buddy 00376 3.000000
2 taste_buddy 00150 3.000000
2 taste_buddy 00131 3.000000
2 taste_buddy 00525 3.000000
2 taste_buddy 00088 3.000000
2 taste_buddy 00303 3.000000
2 taste_buddy 00967 2.000000
2 taste_buddy 00860 2.000000
2 taste_buddy 00350 2.000000
2 taste_buddy 00804 2.000000
2 taste_buddy 00511 2.000000
2 taste_buddy 00667 2.000000
2 taste_buddy 00016 2.000000
2 taste_buddy 00270 2.000000
2 taste_buddy 00256 2.000000
2 taste_buddy 00696 2.000000
2 taste_buddy 00183 2.000000
2 taste_buddy 00363 2.000000
2 taste_buddy 00468 2.000000
2 taste_buddy 00463 2.000000
2 taste_buddy 00100 2.000000
