1 download 29893
1 download 30633
1 download 30634
1 download 31041
1 download 35243
1 download 36708
1 download 36717
1 download 36720
1 download 37239
1 download 47413
1 download 58855
1 download 58862
1 download 58864
1 testset 29336
1 testset 30940
1 testset 36714
1 testset 53
2 taste_buddy 00843 2.000000
2 taste_buddy 00150 2.000000
2 taste_buddy 00704 2.000000
2 taste_buddy 00900 1.000000
2 taste_buddy 00808 1.000000
2 taste_buddy 00928 1.000000
2 taste_buddy 00374 1.000000
2 taste_buddy 00668 1.000000
2 taste_buddy 00887 1.000000
2 taste_buddy 00709 1.000000
2 taste_buddy 00606 1.000000
2 taste_buddy 00016 1.000000
2 taste_buddy 00169 1.000000
2 taste_buddy 00118 1.000000
2 taste_buddy 00054 1.000000
2 taste_buddy 00834 1.000000
2 taste_buddy 00690 1.000000
2 taste_buddy 00976 1.000000
2 taste_buddy 00184 1.000000
2 taste_buddy 00509 1.000000
2 taste_buddy 00520 1.000000
2 taste_buddy 00913 1.000000
2 taste_buddy 00283 1.000000
2 taste_buddy 00893 1.000000
2 taste_buddy 00587 1.000000
2 taste_buddy 00463 1.000000
2 taste_buddy 00023 1.000000
2 taste_buddy 00266 1.000000
