1 download 227563
1 download 40486
1 download 41613
1 download 53506
1 download 62092
1 download 65045
1 download 77011
1 download 78710
1 download 78711
1 testset 228667
1 testset 30776
1 testset 32478
2 taste_buddy 00972 1.000000
2 taste_buddy 00074 1.000000
2 taste_buddy 00989 1.000000
2 taste_buddy 00854 1.000000
2 taste_buddy 00590 1.000000
2 taste_buddy 00848 1.000000
2 taste_buddy 00454 1.000000
2 taste_buddy 00316 1.000000
2 taste_buddy 00704 1.000000
2 taste_buddy 00716 1.000000
2 taste_buddy 00243 1.000000
2 taste_buddy 00639 1.000000
2 taste_buddy 00796 1.000000
2 taste_buddy 00108 1.000000
2 taste_buddy 00121 1.000000
2 taste_buddy 00222 1.000000
2 taste_buddy 00363 1.000000
2 taste_buddy 00739 1.000000
2 taste_buddy 00176 1.000000
