1 download 136520
1 download 170372
1 download 176235
1 download 209733
1 download 213610
1 download 225481
1 download 250246
1 download 29618
1 download 315020
1 download 31912
1 download 407145
1 testset 129209
1 testset 278458
1 testset 334266
2 taste_buddy 00946 2.000000
2 taste_buddy 00351 2.000000
2 taste_buddy 00375 2.000000
2 taste_buddy 00327 2.000000
2 taste_buddy 00835 2.000000
2 taste_buddy 00469 2.000000
2 taste_buddy 00088 2.000000
2 taste_buddy 00635 2.000000
2 taste_buddy 00303 2.000000
2 taste_buddy 00845 1.000000
2 taste_buddy 00868 1.000000
2 taste_buddy 00064 1.000000
2 taste_buddy 00828 1.000000
2 taste_buddy 00415 1.000000
2 taste_buddy 00377 1.000000
2 taste_buddy 00554 1.000000
2 taste_buddy 00686 1.000000
2 taste_buddy 00437 1.000000
2 taste_buddy 00624 1.000000
2 taste_buddy 00820 1.000000
2 taste_buddy 00579 1.000000
2 taste_buddy 00989 1.000000
2 taste_buddy 00192 1.000000
2 taste_buddy 00706 1.000000
2 taste_buddy 00667 1.000000
2 taste_buddy 00763 1.000000
2 taste_buddy 00112 1.000000
2 taste_buddy 00139 1.000000
2 taste_buddy 00176 1.000000
2 taste_buddy 00791 1.000000
2 taste_buddy 00696 1.000000
2 taste_buddy 00837 1.000000
2 taste_buddy 00797 1.000000
2 taste_buddy 00957 1.000000
2 taste_buddy 00970 1.000000
2 taste_buddy 00814 1.000000
2 taste_buddy 00876 1.000000
2 taste_buddy 00546 1.000000
2 taste_buddy 00583 1.000000
2 taste_buddy 00214 1.000000
2 taste_buddy 00362 1.000000
2 taste_buddy 00284 1.000000
2 taste_buddy 00364 1.000000
2 taste_buddy 00880 1.000000
2 taste_buddy 00468 1.000000
2 taste_buddy 00892 1.000000
2 taste_buddy 00309 1.000000
2 taste_buddy 00386 1.000000
2 taste_buddy 00488 1.000000
2 taste_buddy 00532 1.000000
2 taste_buddy 00107 1.000000
2 taste_buddy 00100 1.000000
2 taste_buddy 00632 1.000000
